siteID,depMEAN_NO2__Plume,depMEAN_VOC__Plume,depMEAN_pm_10__Plu,depMEAN_pm_1__Plum,depMEAN_pm_2_5__Pl,siteID_INT,p_XCOORD,p_YCOORD,pG_tri_raster_val,pG_slope_raster_val,pG_hw_raster_val,pG_hs_raster_val,pG_rr_raster_val,pD_parkd_none_dist,pD_waterd_none_dist,pG_park_raster_val,pG_waterd_raster_val,pG_elev_raster_val,pD_soundd_none_dist,pF_trid_none_dist,pE_hwd_none_dist,pE_hsd_none_dist,pE_rrd_none_dist
359,51.0,1.0,6.0,9.0,9.0,359,1149976.0910965502,707156.3814081401,0.0,0.11689109355211258,0.0,3.0,0.0,2346.8580900079414,6090.268813551533,4.0,0.0,106.85861206054688,7809.716169742718,8336.516131790882,5610.832537710267,3942.764556865152,7655.662407191533
360,11.0,2.0,3.0,3.0,4.0,360,1152771.3246793002,707092.7732676417,0.0,0.03205588832497597,1.0,1.0,0.0,2681.9460516528034,3979.8657917549554,12.0,1.0,116.35930633544922,6089.528774082313,7721.360487208797,4729.384537590478,4721.107629401541,5934.406322587553
361,52.0,1.0,7.0,13.0,12.0,361,1149314.4421573877,707180.6264383942,0.0,0.45504674315452576,0.0,3.0,0.0,2124.1472435579662,6036.978863904163,4.0,0.0,110.12934112548828,7972.636448377867,8432.065470001397,6001.308806654655,3638.3637060505785,7842.524808331806
362,1.0,5.0,3.0,3.0,4.0,362,1135802.1053369641,707559.2096707225,0.0,0.513210654258728,2.0,10.0,4.0,1020.9293869566635,1865.09058000363,4.0,6.0,106.73802185058594,4111.707059471339,16919.665261950344,1015.841829368795,1175.288044263716,4077.9416609196996
363,1.0,5.0,6.0,3.0,4.0,363,1135799.374699384,707559.2798805535,0.0,0.7225975394248962,2.0,10.0,4.0,1018.6700943784978,1862.5935364169447,4.0,6.0,106.73802185058594,4109.203743892598,16921.739470789566,1015.703669421212,1172.556851123358,4075.445624804435
364,5.0,5.0,115.0,3.0,16.0,364,1135796.6532481313,707559.7149190605,0.0,0.7225975394248962,2.0,10.0,4.0,1016.2072102008319,1859.94876895532,4.0,6.0,106.73802185058594,4106.554388062582,16924.051432898224,1015.1300570426356,1169.831280024671,4072.8011704145933
365,4.0,5.0,13.0,3.0,4.0,365,1135797.407511726,707560.0603908151,0.0,0.7225975394248962,2.0,10.0,4.0,1016.617357933558,1860.4817336012127,4.0,6.0,106.73802185058594,4107.091159558244,16923.72285156868,1014.8350794649201,1170.5821328727204,4073.3339021699726
366,0.0,5.0,32.0,3.0,5.0,366,1135801.646348387,707560.6807963997,0.0,0.513210654258728,2.0,10.0,4.0,1019.6998010673534,1864.0458745878746,4.0,6.0,106.73802185058594,4110.668454671679,16920.99168912175,1014.3597342515948,1174.8147068206563,4076.895246434892
367,5.0,5.0,115.0,3.0,16.0,367,1135797.9321169704,707561.1414253861,0.0,0.7225975394248962,2.0,10.0,4.0,1016.4123809374636,1860.4921433631182,4.0,6.0,106.73802185058594,4107.108456837742,16924.05759468584,1013.7909948535435,1171.0961529454603,4073.343278538402
368,1.0,5.0,121.0,3.0,18.0,368,1135800.6722689718,707561.4357161373,0.0,0.7225975394248962,2.0,10.0,4.0,1018.4683424701026,1862.8424601360587,4.0,6.0,106.73802185058594,4109.466428785463,16922.220597689815,1013.5808013497996,1173.8332994107777,4075.6913335952395
369,1.0,5.0,3.0,3.0,4.0,369,1135801.4262044728,707561.781187892,0.0,0.513210654258728,2.0,10.0,4.0,1018.8808716868633,1863.3762463908236,4.0,6.0,106.73802185058594,4110.003404880854,16921.89243862168,1013.25420383822,1174.5838241806061,4076.223769068604
370,1.0,5.0,6.0,3.0,4.0,370,1135800.6814552993,707561.8002167195,0.0,0.7225975394248962,2.0,10.0,4.0,1018.2638219902846,1862.6948644623133,4.0,6.0,106.73802185058594,4109.320529075365,16922.45801397577,1013.2166423810881,1173.8389246575157,4075.543056254797
371,10.0,2.0,3.0,3.0,4.0,371,1152927.1363755614,707145.0815619826,0.0,0.09476693719625473,1.0,1.0,0.0,2547.8071019422573,3818.3358942820073,12.0,1.0,116.44585418701172,5947.076924887788,7560.725668285909,4780.159163699138,4778.4990266998175,5777.970499367496
372,43.0,1.0,43.0,15.0,14.0,372,1149312.9943256378,707281.3634416461,0.0,0.4681869447231293,0.0,3.0,0.0,2221.8910808928013,6116.149653564598,4.0,0.0,109.74463653564453,7877.03861006353,8531.936341080185,6083.2923717635485,3729.3619966353403,7747.667730538335
373,11.0,2.0,3.0,3.0,4.0,373,1152847.6493298113,707205.0729118139,0.0,0.09476693719625473,1.0,1.0,0.0,2642.0299581091967,3859.1689315937497,12.0,1.0,116.40067291259766,5955.001734032645,7633.563662936687,4840.286315981342,4835.841304544183,5857.299673802322
374,9.0,2.0,3.0,3.0,4.0,374,1153003.7602380514,707209.5778240561,0.0,0.15608596801757812,1.0,1.0,0.0,2496.0039269914246,3719.9570490666183,12.0,1.0,116.61837768554688,5848.11643643105,7477.784604400266,4845.7564442060375,4845.482644686657,5701.2027652851475
375,9.0,2.0,3.0,3.0,4.0,375,1153182.180156812,707232.1368340552,0.0,0.2037372887134552,1.0,1.0,0.0,2337.1155011561195,3553.7406093857203,12.0,1.0,117.39928436279297,5712.8155865738245,7298.00120892244,4875.532851414224,4875.532851414224,5522.908895085246
376,8.0,2.0,3.0,3.0,4.0,376,1153353.2234498858,707287.7180877328,0.0,0.20079627633094788,2.0,1.0,0.0,2201.834462089149,3378.160777634839,12.0,1.0,117.27295684814453,5534.494325995138,7122.355228777511,4943.904657730446,4943.904657730446,5352.594179227942
377,13.0,2.0,3.0,3.0,4.0,377,1153566.0648877174,707286.0737340599,0.0,0.6705646514892578,2.0,3.0,6.0,2009.7428736468237,3198.156623278412,12.0,1.0,114.82112121582031,5344.059920106192,6910.6621277574095,4966.492824266588,4966.492824266588,5139.758570388802
378,43.0,1.0,43.0,15.0,14.0,378,1149316.729554385,707400.5784263164,0.0,0.6860707998275757,0.0,3.0,0.0,2339.050059226863,6213.885823434579,4.0,0.0,109.74004364013672,7762.271122108616,8649.373472571837,6177.872594847982,3839.8573215898446,7633.731923463027
379,8.0,2.0,3.0,3.0,4.0,379,1153458.9440389723,707303.6964022219,0.0,0.9026056528091431,2.0,3.0,1.0,2113.316992767297,3279.443459810705,12.0,1.0,115.90371704101562,5432.333229571806,7015.598637179414,4970.68092824513,4970.68092824513,5247.212585742742
380,11.0,2.0,3.0,3.0,4.0,380,1153779.535589382,707349.7248534709,0.0,0.6496039628982544,2.0,3.0,6.0,1855.4884287984094,2984.9037002302225,13.0,1.0,111.54363250732422,5124.824752390868,6692.119301200933,4807.2851747406185,4848.749289260807,4927.975508726366
381,10.0,2.0,3.0,3.0,4.0,381,1153968.3288469762,707359.9928775579,0.0,0.2393471747636795,3.0,3.0,6.0,1704.3033311303907,2824.3285095441574,13.0,1.0,111.42408752441406,4952.5735154500235,6503.1830682555565,4618.776535245863,4662.141914032684,4739.641670207623
382,10.0,2.0,3.0,3.0,4.0,382,1154170.9370375574,707356.4200500548,0.0,0.06314712017774582,3.0,3.0,7.0,1541.917547892114,2665.240699823612,13.0,1.0,111.2688980102539,4776.212560488468,6301.817760080964,4418.540288243177,4465.4125566539005,4537.036989949383
383,0.0,3.0,42.0,3.0,4.0,383,1158670.009732306,707246.3093778938,32.0,2.1039798259735107,5.0,5.0,8.0,332.88895383854896,2928.68716459889,9.0,2.0,39.78487777709961,917.5021628132579,1912.7503939664346,534.883532367941,915.3688490685357,66.03996031041522
384,42.0,1.0,5.0,9.0,9.0,384,1149319.225940466,707500.1221904755,0.0,0.7765226364135742,0.0,3.0,0.0,2436.906011047195,6293.440177323915,4.0,0.0,108.78170013427734,7666.629153874188,8747.558435526338,6257.848799034373,3932.269603096736,7538.799004591898
385,10.0,2.0,3.0,3.0,4.0,385,1154268.6182726324,707378.8048478067,0.0,0.12446793168783188,3.0,3.0,7.0,1483.5563989691786,2575.228625169124,13.0,1.0,110.97054290771484,4679.973525046922,6202.449342397527,4318.699382792161,4365.20035021466,4440.3169112407195
386,10.0,2.0,3.0,3.0,4.0,386,1154065.4611986428,707400.2683875561,0.0,0.17577046155929565,3.0,3.0,6.0,1651.2857166788722,2722.1741442620873,13.0,1.0,111.26054382324219,4847.897234209613,6402.811389778655,4517.238425413686,4558.611923329875,4644.219834894689
387,12.0,2.0,21.0,3.0,4.0,387,1154424.958511144,707402.6532253027,0.0,0.36467474699020386,2.0,2.0,7.0,1391.1023825878106,2440.708526979432,13.0,1.0,110.92655181884766,4531.766903551053,6044.5650026675385,4160.565255982373,4207.555109773725,4285.23864471985
388,11.0,2.0,3.0,3.0,4.0,388,1154611.2229023874,707411.1656754762,0.0,0.5172358155250549,3.0,2.0,7.0,1281.3439441009511,2298.243043711085,13.0,1.0,109.13388061523438,4365.039438602507,5858.319782545941,3974.9295398981435,4024.203498126756,4099.663459301123
389,0.0,3.0,15.0,3.0,4.0,389,1158642.8004691452,707341.8410109729,32.0,2.1749300956726074,5.0,5.0,8.0,294.3468353097412,2848.6444813122775,9.0,2.0,42.97772979736328,903.1997936524424,1904.7592292819666,484.51178356768787,818.8550748965415,163.82223792369834
390,11.0,2.0,26.0,3.0,4.0,390,1154770.8177275509,707456.097672224,0.0,0.08067703992128372,3.0,2.0,7.0,1235.4930968342906,2154.057680451757,13.0,1.0,108.56333923339844,4204.267825118296,5695.280899632679,3810.6486578184554,3858.606494667264,3943.084142737114
391,10.0,2.0,3.0,3.0,4.0,391,1154871.494035393,707459.0737161487,0.0,0.0046763671562075615,4.0,2.0,7.0,1194.0871705786867,2083.6514729282712,13.0,1.0,108.35338592529297,4115.991056323669,5594.7422088394915,3710.5148790894054,3759.811891881544,3842.8499303985586
392,42.0,1.0,5.0,9.0,9.0,392,1149319.5159661323,707600.8155586421,0.0,0.9198889136314392,0.0,3.0,0.0,2535.5848086516244,6348.4366028388185,4.0,0.0,108.2989273071289,7570.558269999427,8847.219736707615,6340.573840785574,4025.2417374207307,7443.400993915602
393,8.0,0.0,0.0,0.0,0.0,393,1155038.5842523873,707475.7278823107,0.0,0.08266933262348175,4.0,2.0,7.0,1153.0467965231737,1963.4031375070738,13.0,1.0,108.4322280883789,3964.594578674462,5426.831387506427,3542.7348380960075,3593.3239640614975,3677.442933870413
394,7.0,2.0,49.0,3.0,4.0,394,1155235.3374678046,707506.6074137241,10.0,0.22647319734096527,4.0,2.0,7.0,1017.6236584809341,1821.3641126426082,13.0,1.0,107.94212341308594,3781.9550785624574,5228.117269863662,3343.5963439657,3394.7916311625654,3483.9850121865297
395,0.0,3.0,15.0,3.0,4.0,395,1158632.3139415532,707440.6095142215,32.0,2.151705503463745,5.0,5.0,8.0,269.6701550489026,2781.5118700058897,9.0,2.0,41.792423248291016,873.9040768323009,1884.9635966097912,419.74524098818995,719.9017700437429,260.67096007620904
396,6.0,2.0,3.0,3.0,4.0,396,1155411.724910304,707537.6286771446,10.0,0.2700052559375763,4.0,2.0,7.0,869.2042456164918,1700.7985931062994,13.0,1.0,107.22892761230469,3617.82844515529,5049.719759232706,3164.6119538841535,3216.076965416048,3311.475256175622
397,38.0,1.0,9.0,11.0,11.0,397,1149316.8542260528,707702.6778877228,0.0,1.007771611213684,0.0,3.0,0.0,2635.0027308874824,6402.754411510014,5.0,0.0,108.055419921875,7474.265331557294,8948.468576141333,6426.4264678366135,4118.55957552901,7347.655470602343
398,7.0,2.0,12.0,3.0,4.0,398,1155567.4034047276,707554.9350729734,10.0,1.025222659111023,4.0,2.0,7.0,717.4456249358149,1612.5739326177913,13.0,1.0,106.9163818359375,3480.0150715303716,4893.1387074848335,3008.0359828221112,3060.835102377009,3158.6491837854956
399,7.0,2.0,111.0,3.0,11.0,399,1156012.0681978017,707586.2525956482,10.0,0.3158217668533325,4.0,2.0,7.0,284.95593512062584,1444.6047078774989,13.0,1.0,98.1082763671875,3107.7692988275708,4447.414694024679,2563.5200481480347,2623.212211749268,2721.8226198210236
400,6.0,2.0,21.0,3.0,4.0,400,1155886.2790793031,707592.2837515622,10.0,0.7164759039878845,4.0,2.0,7.0,399.6309386004132,1466.0979756547988,13.0,1.0,98.69340515136719,3201.9668833892974,4572.272057511719,2687.074471517248,2742.854626122759,2847.177507816217
401,7.0,2.0,3.0,3.0,4.0,401,1155765.4551739693,707598.1928604692,10.0,1.2401624917984009,4.0,2.0,7.0,514.7325904014226,1496.3530281142325,13.0,1.0,100.32440948486328,3294.3741729506496,4692.246134319265,2805.9355781237164,2858.229822849828,2967.646410692959
402,7.0,2.0,111.0,3.0,11.0,402,1156117.4734988064,707599.699091062,10.0,0.4714163541793823,4.0,2.0,7.0,187.87879093638136,1416.468162361218,13.0,1.0,98.55554962158203,3018.2643596932617,4341.251760196109,2457.2940488532317,2518.094780636424,2619.6517102325774
403,0.0,3.0,3.0,3.0,4.0,403,1158627.8569294661,707542.1483531445,32.0,1.8467600345611572,4.0,5.0,8.0,261.6636559855285,2719.7931089324943,9.0,2.0,39.13664245605469,839.5710746684032,1863.7404939204682,348.3158057408687,618.3192305271373,360.2326958663475
404,7.0,2.0,148.0,3.0,23.0,404,1156232.415198058,707627.1393248886,10.0,0.4557744264602661,4.0,2.0,7.0,92.84398218122237,1381.3935027939935,13.0,1.0,98.13308715820312,2912.51683677898,4224.455152891386,2339.5374203354286,2400.0294246248895,2510.8159319327156
405,38.0,1.0,9.0,11.0,11.0,405,1149323.819107145,707802.1094473898,0.0,0.913267195224762,0.0,1.0,0.0,2733.979053724255,6464.737600049933,5.0,0.0,107.7673568725586,7377.394504386138,9046.01318819619,6505.420929081849,4213.52666266614,7251.1581599569745
406,6.0,2.0,148.0,8.0,36.0,406,1156359.151493132,707639.3299173117,10.0,0.7317737936973572,4.0,2.0,7.0,85.0069725513618,1371.6944608154115,13.0,1.0,96.42904663085938,2807.5743576836926,4097.151490262575,2212.401826648776,2274.925830628682,2388.3769060589493
407,5.0,2.0,3.0,3.0,4.0,407,1156561.393214643,707681.397746563,10.0,0.8397062420845032,4.0,2.0,7.0,69.01304278543117,1355.392574364605,12.0,1.0,94.2900390625,2627.993367301029,3892.306793158635,2006.1590079320924,2069.134503895782,2199.0839013550985
408,6.0,2.0,148.0,8.0,36.0,408,1156461.6073249727,707684.2284495533,10.0,1.0205715894699097,4.0,2.0,7.0,53.50909969680252,1337.7771646259469,12.0,1.0,95.5300064086914,2700.5896902851105,3991.639662866813,2104.544147271189,2163.9828464536085,2297.064494224706
409,0.0,3.0,21.0,3.0,4.0,409,1158658.498600468,707636.6212613136,32.0,1.5951564311981201,4.0,5.0,8.0,245.221644104469,2694.0059737927604,9.0,2.0,38.95948028564453,782.2825837507557,1814.5668130363072,258.2046100681227,525.0587409541481,448.77239614703427
410,5.0,2.0,3.0,3.0,4.0,410,1156659.950760305,707689.1782428026,10.0,0.5679510235786438,4.0,2.0,7.0,73.83593127079338,1369.0557426608118,12.0,1.0,93.09345245361328,2550.757446442434,3793.4447136318545,1907.5290511930637,1972.7131609586463,2104.96158204311
411,0.0,3.0,0.0,0.0,0.0,411,1158063.3242658824,707666.2327506393,29.0,2.283684730529785,4.0,3.0,7.0,833.5763268447771,2192.8847454259553,10.0,2.0,60.89352035522461,1317.6247088944226,2398.5920507504684,564.8776722361221,725.4226511962992,798.8810084912993
412,38.0,1.0,32.0,20.0,18.0,412,1149335.5100286454,707901.787397638,0.0,0.21205493807792664,0.0,1.0,0.0,2834.1065906142344,6531.646608570435,5.0,0.0,107.22782897949219,7278.909005123034,9143.218543024555,6582.626413911738,4310.638498352606,7152.925432555486
413,3.0,2.0,79.0,3.0,4.0,413,1156753.0047080517,707725.5541543067,10.0,0.1288323998451233,4.0,3.0,7.0,49.59531665511103,1360.6533800499676,12.0,1.0,92.75383758544922,2458.732971122254,3698.1279986260647,1810.2327087588915,1873.0285743347797,2023.9950790901753
414,3.0,2.0,17.0,3.0,4.0,414,1156851.9772791415,707730.0420062244,10.0,0.4078517258167267,4.0,3.0,7.0,57.73664946134781,1390.7348913590527,12.0,1.0,93.37677001953125,2386.173282829242,3599.071852459709,1711.600238973027,1777.4185457046337,1929.9746823497471
415,3.0,2.0,17.0,3.0,4.0,415,1156952.9449249655,707734.8458023965,10.0,0.24197782576084137,4.0,3.0,7.0,69.74394444981247,1427.6653658148134,12.0,1.0,93.63292694091797,2293.3919906828987,3498.0053070551253,1611.002059497926,1680.0988870081308,1834.6741524877136
416,0.0,3.0,0.0,0.0,0.0,416,1158211.4082873017,707708.1923123896,32.0,2.1634230613708496,4.0,3.0,7.0,695.2459238083303,2283.7396681729447,10.0,2.0,57.624107360839844,1169.2267827913927,2246.5780123431505,414.9719223920962,595.953682274504,715.4163788576068
417,0.0,2.0,138.0,3.0,21.0,417,1157051.8223518878,707745.5396786481,10.0,0.8851456642150879,4.0,3.0,7.0,132.15443757178576,1464.456267138039,11.0,1.0,92.77418518066406,2198.1888871839665,3398.6438661053294,1511.6357708549801,1582.55637809524,1743.876219473932
418,0.0,3.0,87.0,3.0,10.0,418,1158307.8145905584,707729.5338051468,32.0,1.9684991836547852,4.0,4.0,7.0,607.4636716387564,2349.8152263518027,9.0,2.0,54.842857360839844,1076.776590111936,2148.3990172243775,322.9754314356262,524.0201891540976,669.7163446014094
419,0.0,3.0,21.0,3.0,4.0,419,1158622.3621897995,707732.7372108102,32.0,3.1473207473754883,4.0,5.0,8.0,321.404167590176,2613.169472078602,9.0,2.0,38.784629821777344,800.0304764846837,1835.6235127999273,198.1263789893852,427.7071714005775,511.4145692436667
420,0.0,2.0,138.0,3.0,21.0,420,1157148.595124215,707771.6095083952,10.0,1.1423243284225464,4.0,3.0,7.0,214.9365415994482,1492.292065565314,11.0,1.0,91.05331420898438,2098.9191792109623,3300.462396308344,1412.0858705283415,1482.417223660901,1661.3697467928541
421,0.0,3.0,146.0,6.0,28.0,421,1158014.765964061,707752.0750986487,29.0,2.0106160640716553,4.0,3.0,7.0,896.7235882218531,2101.041161491268,11.0,2.0,65.77424621582031,1319.365527206921,2437.872070063148,575.5894399434401,705.3104883233228,889.9247019064827
422,0.0,2.0,3.0,3.0,4.0,422,1157248.6917088032,707771.3283409774,10.0,1.2726372480392456,4.0,3.0,7.0,313.8669649802361,1548.9861638421628,11.0,1.0,89.15064239501953,2006.8793612335285,3200.5558579381945,1313.1342044585745,1387.2363167917056,1567.88847240868
423,0.0,3.0,87.0,3.0,10.0,423,1158405.8357199728,707755.9441853911,32.0,1.837049961090088,4.0,5.0,7.0,524.0396249820062,2416.7263233789868,9.0,2.0,50.1221923828125,981.2639413012591,2048.1497408320542,231.6991775442157,456.7897236613209,639.8899686500872
424,0.0,3.0,18.0,3.0,4.0,424,1158526.2108073086,707762.1026376486,32.0,3.8027148246765137,4.0,5.0,7.0,418.6297653201509,2515.585688699669,9.0,2.0,42.19975662231445,882.5397828425332,1927.7774375398064,165.72342451382107,409.81380515253676,583.3800407297488
425,0.0,2.0,145.0,6.0,33.0,425,1157346.8457119763,707792.9870903045,10.0,1.3988451957702637,4.0,3.0,7.0,409.839123690853,1591.5715334348772,11.0,1.0,87.6356430053711,1908.0605676459513,3101.3221913487155,1212.8343879689596,1287.32335131725,1485.8253015364894
426,38.0,1.0,32.0,20.0,18.0,426,1149327.0549930483,708010.3623117208,0.0,0.5480657815933228,0.0,1.0,0.0,2939.442602857942,6588.394473002639,5.0,0.0,106.92184448242188,7178.278582622133,9251.955850942843,6678.72301734626,4409.108463198646,7052.643960978413
427,0.0,2.0,153.0,11.0,46.0,427,1157436.4114777148,707849.1543008089,10.0,1.4590418338775635,4.0,3.0,7.0,500.3783016559174,1607.9397336588154,11.0,1.0,85.72449493408203,1803.6729380665922,3009.251509456368,1116.7205103759352,1184.6118755380126,1429.4352527492867
428,0.0,3.0,146.0,6.0,28.0,428,1157965.711928308,707837.9299138039,29.0,2.226917028427124,4.0,3.0,7.0,966.3089805462122,2009.4399682129747,11.0,1.0,68.29161834716797,1323.199338231567,2480.94812040603,596.0474237668486,699.0972940942892,982.8140891081109
429,0.0,2.0,153.0,11.0,46.0,429,1157534.767908305,707868.9846417308,29.0,1.1722826957702637,4.0,3.0,7.0,600.0710432500147,1662.318963972592,11.0,1.0,83.39070892333984,1705.3817645464621,2910.2611847722483,1016.8089408565095,1084.9587609121534,1352.7567093418043
430,40.0,1.0,102.0,17.0,18.0,430,1149316.597336799,708108.4064069688,0.0,0.4914681613445282,0.0,1.0,0.0,2958.302550084823,6638.501673867219,5.0,0.0,107.07689666748047,7088.51455715442,9350.522087881993,6767.324965835445,4497.476382702551,6962.984704637861
431,0.0,2.0,11.0,3.0,4.0,431,1157627.5981032252,707906.4645536393,29.0,1.005652666091919,4.0,3.0,7.0,696.5778292264229,1704.8896116476249,11.0,1.0,82.6456527709961,1605.2860917784128,2816.482608874687,921.0483988610076,985.0653652205506,1293.675919282449
432,0.0,3.0,6.0,3.0,4.0,432,1157926.244159475,707929.7512524724,29.0,2.100837230682373,4.0,3.0,7.0,995.8281872013506,1922.752033491516,11.0,1.0,69.31902313232422,1321.2572223637985,2517.490391355084,621.5023665871895,695.7053584128545,1039.947879873751
433,0.0,2.0,11.0,3.0,4.0,433,1157718.5496929735,707948.3696535528,29.0,1.9607958793640137,4.0,3.0,7.0,792.0011133098991,1747.3926129759775,11.0,1.0,81.3847427368164,1505.1918820062879,2725.006554071748,828.0532619396539,885.6856745456038,1216.1002974471335
434,0.0,2.0,102.0,3.0,9.0,434,1157830.4474350512,707953.27351515,29.0,2.6191256046295166,4.0,3.0,7.0,903.6500100747206,1831.9145181561428,11.0,1.0,72.2433853149414,1400.2631317658622,2613.0880581198307,716.0607120207791,777.9002829841263,1114.2308814691141
435,40.0,1.0,102.0,17.0,18.0,435,1149318.854878217,708208.3209053129,0.0,0.47050634026527405,0.0,1.0,0.0,2962.7837974617105,6700.8917221519205,5.0,0.0,107.2143325805664,6993.118672909161,9449.27692190211,6851.14655468362,4592.268110325623,6867.586750498922
436,41.0,1.0,33.0,14.0,13.0,436,1149304.8099588007,708391.1023638994,0.0,0.4403499364852905,0.0,1.0,0.0,2961.569304235023,6803.199084100356,5.0,0.0,106.60930633544922,6824.945376604411,9632.334442789655,7014.868614394172,4760.373208446773,6699.418274815792
437,41.0,1.0,34.0,14.0,13.0,437,1149306.0747200549,708491.0421246439,0.0,0.3564974367618561,0.0,1.0,0.0,2974.563912265236,6867.453294549981,5.0,0.0,106.41858673095703,6730.316253938912,9731.281195636962,7100.265998743505,4855.556292460098,6604.795967682215
438,41.0,1.0,34.0,14.0,13.0,438,1149314.812563479,708601.7397378981,0.0,0.509858250617981,0.0,1.0,0.0,3000.0202440641,6914.2071448924,5.0,0.0,106.04351043701172,6623.183781016423,9839.978209135974,7191.6372637348,4963.466447665205,6497.672332474211
439,41.0,1.0,6.0,11.0,10.0,439,1149326.4847842157,708700.6886869818,0.0,0.40790221095085144,0.0,1.0,0.0,3029.827342409117,6896.138367710311,5.0,0.0,104.91744232177734,6526.2048839791905,9936.70620620787,7271.878131054149,5061.216436945619,6400.6974198669095
440,41.0,1.0,6.0,11.0,10.0,440,1149309.1596876383,708802.1888120621,0.0,0.29310715198516846,0.0,1.0,0.0,3034.976510189925,6907.799144481583,5.0,0.0,104.94622039794922,6437.032111605659,10039.568714809686,7368.896157813463,5152.796271666949,6311.2805551835645
441,43.0,1.0,8.0,14.0,13.0,441,1149313.9270665497,708903.1351324767,0.0,0.2908947169780731,0.0,1.0,0.0,3064.7548408781704,6898.858597491922,5.0,0.0,104.44815826416016,6340.907232080148,10139.164969346417,7454.948839249522,5250.6759148786405,6214.813062276498
442,16.0,3.0,102.0,3.0,12.0,442,1140043.3038755506,709156.4682872295,0.0,0.4722527265548706,2.0,8.0,0.0,3358.972513109004,1809.500810092799,5.0,2.0,111.89716339111328,6787.269236827241,14725.633459797224,786.789037028493,143.05216774451793,6739.930564046177
443,0.0,3.0,58.0,3.0,10.0,443,1139980.0152882189,709158.450566724,0.0,0.4925682246685028,2.0,8.0,0.0,3382.151348530019,1750.0155749590513,5.0,2.0,111.70687103271484,6735.156870515776,14772.244504167305,778.4422983115437,79.73342041031354,6688.311022089332
444,16.0,0.0,0.0,0.0,0.0,444,1139984.768887639,709159.7888186425,0.0,0.4925682246685028,2.0,8.0,0.0,3379.012963088674,1754.9477521975123,5.0,2.0,111.70687103271484,6738.179108731408,14769.778304870119,780.3682880871977,84.45054886695432,6691.289353383598
445,16.0,0.0,0.0,0.0,0.0,445,1139817.1481598914,709180.8573460579,0.0,0.3745594322681427,2.0,9.0,0.0,3430.926795946629,1604.4718979814634,4.0,2.0,111.46414184570312,6591.4631550573,14904.762319453373,797.6339677963072,83.66208846795139,6545.013817452299
446,0.0,3.0,58.0,3.0,10.0,446,1139853.3367358,709187.594209224,0.0,0.5482902526855469,2.0,9.0,0.0,3408.924722932804,1640.6600479393899,4.0,2.0,111.46414184570312,6616.249258549202,14883.405308579793,802.2734850781794,47.661269454568384,6569.773281324664
447,16.0,3.0,102.0,3.0,12.0,447,1139940.8651040494,709201.0459539741,0.0,0.6500494480133057,2.0,8.0,0.0,3359.364550233036,1727.3053124693035,4.0,2.0,111.70687103271484,6678.346477246645,14830.014078033038,817.0899898346225,39.487016863353574,6631.376339793593
448,43.0,1.0,6.0,10.0,10.0,448,1149320.11996755,709001.4915630668,0.0,0.26834458112716675,0.0,0.0,0.0,3098.146964049526,6890.014287282759,5.0,0.0,104.22320556640625,6246.841214973801,10236.047327945413,7538.417682747816,5346.603531219629,6120.3563958315735
449,4.0,2.0,20.0,3.0,4.0,449,1133870.3080194741,709483.7681575567,0.0,1.8924700021743774,2.0,6.0,4.0,1209.163799038333,1025.8816994703323,3.0,5.0,62.64672088623047,1537.9758825043343,19643.673376067643,129.40243939807704,826.165562334275,1502.8823061980142
450,4.0,2.0,20.0,3.0,4.0,450,1133871.3103140593,709484.1070676446,0.0,1.8924700021743774,2.0,6.0,4.0,1208.1063345670323,1025.997294621228,3.0,5.0,62.64672088623047,1538.7361712832385,19643.162751717948,130.39024230640507,825.108356070149,1503.6390686221991
451,6.0,2.0,3.0,3.0,4.0,451,1133871.0619549751,709484.1136293113,0.0,1.8924700021743774,2.0,6.0,4.0,1208.3365452529738,1026.0569809024123,3.0,5.0,62.64672088623047,1538.5089709089875,19643.35039996693,130.20328028215087,825.3379360968676,1503.4123514218613
452,3.0,2.0,10.0,3.0,4.0,452,1133871.6242898107,709486.6529943049,0.0,1.8924700021743774,2.0,6.0,4.0,1206.919708216153,1028.4170527609388,3.0,5.0,62.64672088623047,1537.9285901253375,19644.65003115688,132.25736148587683,823.9074675682446,1502.819856815467
453,2.0,3.0,19.0,3.0,5.0,453,1133874.364441812,709486.9469569772,0.0,1.8924700021743774,2.0,6.0,4.0,1204.2499658716176,1028.1226048117926,3.0,5.0,62.64672088623047,1540.2782668076554,19642.82737285644,134.55402193754526,821.2418678000402,1505.1626220306534
454,43.0,1.0,6.0,10.0,10.0,454,1149311.7220184654,709102.4031066447,0.0,0.07440301775932312,0.0,0.0,0.0,3121.295976719337,6897.146741565778,5.0,0.0,103.96829223632812,6155.868818834782,10337.23722759467,7631.346057162955,5440.951747310188,6028.748607256095
455,4.0,2.0,20.0,3.0,4.0,455,1134023.3139470518,709493.3104613125,0.0,1.833411693572998,2.0,6.0,4.0,1063.5104578781104,1012.7477646468217,3.0,5.0,66.29952239990234,1672.1238385045713,19537.5474037735,253.25691339909332,681.4121444233514,1636.6586590776215
456,6.0,2.0,31.0,3.0,6.0,456,1133943.1569551378,709496.1132772267,0.0,1.7288753986358643,2.0,6.0,4.0,1136.7101511194894,1024.8231781807153,3.0,5.0,64.76380157470703,1598.5021074323297,19598.350071314104,193.3529822299961,753.8607958363733,1563.2046752933318
