"esdcode","esdname","districtcode","schoolcode","districtname","schoolname","subject","indexall","indexamericanindian","indexasian","indexblack","indexhispanic","indexwhite","indexspecialed","indexltdenglish","indexlowincome","mettargetbeforeshall","mettargetbeforeshamerica","mettargetbeforeshasian","mettargetbeforeshblack","mettargetbeforeshhispanic","mettargetbeforeshwhite","mettargetbeforeshspecialed","mettargetbeforeshltdenglish","mettargetbeforeshlowincome","previousweightedcemetall","previousweightedcemetame","previousweightedcemetasian","previousweightedcemetblack","previousweightedcemethispanic","previousweightedcemetwhite","previousweightedcemetspecialed","previousweightedcemetltd","previousweightedcemetlowincome","reductionpercentall","reductionpercentamericanindian","reductionpercentasian","reductionpercentblack","reductionpercenthispanic","reductionpercentwhite","reductionpercentspecialed","reductionpercentltdenglish","reductionpercentlowincome","met10percentflagall","met10percentflagamericanindian","met10percentflagasian","met10percentflagblack","met10percentflaghispanic","met10percentflagwhite","met10percentflagspecialed","met10percentflagltdenglish","met10percentflaglowincome","metotherindicatorflagall","metotherindicatorflagame","metotherindicatorflagasian","metotherindicatorflagblack","metotherindicatorflaghispanic","metotherindicatorflagwhite","metotherindicatorflagspecialed","metotherindicatorflagltd","metotherindicatorflaglowincome","mettargetaftershflagall","mettargetaftershflagamer","mettargetaftershflagasian","mettargetaftershflagblack","mettargetaftershflaghispanic","mettargetaftershflagwhite","mettargetaftershflagspecialed","mettargetaftershflagltdenglish","mettargetaftershflaglowincome"
"4801","North Central Educational Service District 171","13151","2693","Coulee-Hartline School District","Coulee City Elementary","Reading",,,,,,,,,,"Yes","N/A","N<Required","N/A","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N/A","N<Required","N<Required","N<Required","N/A","N<Required"
"29801","Northwest Educational Service District 189","15204","1913","Coupeville School District","Cedar Program","Math",,,,,,,,,,"N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,"N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required"
"29801","Northwest Educational Service District 189","15204","1913","Coupeville School District","Cedar Program","Reading",,,,,,,,,,"N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required"
"29801","Northwest Educational Service District 189","15204","3664","Coupeville School District","Coupeville Elementary School","Math","21",,,,,,,,"17.1","Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"29801","Northwest Educational Service District 189","15204","3664","Coupeville School District","Coupeville Elementary School","Reading","5.3",,,,,,,,"8.4","Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"29801","Northwest Educational Service District 189","15204","2625","Coupeville School District","Coupeville High School","Math","16.5",,,,,"19.2",,,"8.5","Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"29801","Northwest Educational Service District 189","15204","2625","Coupeville School District","Coupeville High School","Reading","7.7",,,,,"9.9",,,"11.1","Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"29801","Northwest Educational Service District 189","15204","4004","Coupeville School District","Coupeville Middle School","Math","15.5",,,,,"22.6",,,"13.3","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"29801","Northwest Educational Service District 189","15204","4004","Coupeville School District","Coupeville Middle School","Reading","-2",,,,,"2.9",,,"-7.5","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No","71.1",,,,,,,,"48","-9.9",,,,,,,,"12.8","false",,,,,,,,"true","true",,,,,,,,"false","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No"
"18801","Olympic Educational Service District 114","5313","3473","Crescent School District","Crescent School","Math","11.1",,,,,,,,,"Yes","N<Required","N/A","N/A","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N/A","N/A","N<Required","Yes","N<Required","N/A","Yes"
"18801","Olympic Educational Service District 114","5313","3473","Crescent School District","Crescent School","Reading","4.2",,,,,,,,,"Yes","N<Required","N/A","N/A","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N/A","N/A","N<Required","Yes","N<Required","N/A","Yes"
"18801","Olympic Educational Service District 114","5313","5030","Crescent School District","HomeConnection","Math",,,,,,,,,,"N<Required","N/A","N<Required","N/A","N<Required","N<Required","N/A","N/A","N/A",,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,,"N<Required","N/A","N<Required","N/A","N<Required","N<Required","N/A","N/A","N/A"
"18801","Olympic Educational Service District 114","5313","5030","Crescent School District","HomeConnection","Reading",,,,,,,,,,"N<Required","N/A","N<Required","N/A","N<Required","N<Required","N/A","N/A","N/A",,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,,"N<Required","N/A","N<Required","N/A","N<Required","N<Required","N/A","N/A","N/A"
"32801","Educational Service District 101","22073","2862","Creston School District","Creston Elementary","Math",,,,,,,,,"-11.6","Yes","N<Required","N/A","N/A","N/A","Yes","N<Required","N/A","N<Required",,,,,,,,,"35.7",,,,,,,,,"-13.1",,"false",,,,,,,"false",,"true",,,,,,,"true","Yes","N<Required","N/A","N/A","N/A","Yes","N<Required","N/A","N<Required"
"32801","Educational Service District 101","22073","2862","Creston School District","Creston Elementary","Reading",,,,,,,,,"-11.3","Yes","N<Required","N/A","N/A","N/A","Yes","N<Required","N/A","N<Required",,,,,,,,,"50",,,,,,,,,"-9.1",,"false",,,,,,,"false",,"true",,,,,,,"true","Yes","N<Required","N/A","N/A","N/A","Yes","N<Required","N/A","N<Required"
"32801","Educational Service District 101","22073","2863","Creston School District","Creston Jr-Sr High School","Math",,,,,,,,,,"N<Required","N/A","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required"
"32801","Educational Service District 101","22073","2863","Creston School District","Creston Jr-Sr High School","Reading",,,,,,,,,,"N<Required","N/A","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required"
"32801","Educational Service District 101","10050","2006","Curlew School District","Curlew Elem & High School","Math",,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"32801","Educational Service District 101","10050","2006","Curlew School District","Curlew Elem & High School","Reading",,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"32801","Educational Service District 101","10050","1921","Curlew School District","Curlew Parent Partner","Math",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required"
"32801","Educational Service District 101","10050","1921","Curlew School District","Curlew Parent Partner","Reading",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required"
"32801","Educational Service District 101","26059","2770","Cusick School District","Bess Herian Elementary","Math","19.2",,,,,,,,,"Yes","N<Required","N/A","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N/A","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"32801","Educational Service District 101","26059","2770","Cusick School District","Bess Herian Elementary","Reading","-5.5",,,,,,,,,"No","N<Required","N/A","N<Required","N<Required","Yes","N<Required","N/A","No","54.3",,,,,,,,,"2.5",,,,,,,,,"false",,,,,,,,,"true",,,,,,,,,"No","N<Required","N/A","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"32801","Educational Service District 101","26059","2423","Cusick School District","Cusick Jr Sr High School","Math","25.3",,,,,,,,"20.3","Yes","N<Required","N/A","N<Required","N/A","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N/A","N<Required","N/A","Yes","N<Required","N/A","Yes"
"32801","Educational Service District 101","26059","2423","Cusick School District","Cusick Jr Sr High School","Reading","4.3",,,,,,,,,"Yes","N<Required","N/A","N<Required","N/A","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N/A","N<Required","N/A","Yes","N<Required","N/A","Yes"
"39801","Educational Service District 105","19007","2077","Damman School District","Damman Elementary","Math",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A",,,,,,,,,,,,,,,,,,,"false",,,,,"false",,,,"true",,,,,"true",,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A"
"39801","Educational Service District 105","19007","2077","Damman School District","Damman Elementary","Reading",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A",,,,,,,,,,,,,,,,,,,"false",,,,,"false",,,,"true",,,,,"true",,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A"
"29801","Northwest Educational Service District 189","31330","3609","Darrington School District","Darrington Elementary School","Math","-2.8",,,,,,,,"-0.7","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N/A","No","34.1",,,,,,,,"33.3","2.7",,,,,,,,"0.6","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N/A","No"
"29801","Northwest Educational Service District 189","31330","3609","Darrington School District","Darrington Elementary School","Reading","-19.1",,,,,,,,"-17.8","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N/A","No","60.3",,,,,,,,"50","-31.9",,,,,,,,"-10.8","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N/A","No"
"29801","Northwest Educational Service District 189","31330","4005","Darrington School District","Darrington Middle School","Math","21.4",,,,,,,,"20.7","Yes","N<Required","N/A","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N/A","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"29801","Northwest Educational Service District 189","31330","4005","Darrington School District","Darrington Middle School","Reading","-3.8",,,,,,,,"-2.6","No","N<Required","N/A","N<Required","N<Required","Yes","N<Required","N/A","No","72",,,,,,,,"63.6","-40.7",,,,,,,,"-26.9","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N/A","N<Required","N<Required","Yes","N<Required","N/A","No"
"29801","Northwest Educational Service District 189","31330","3188","Darrington School District","Darrington Sr High School","Math","23",,,,,,,,,"N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required"
"29801","Northwest Educational Service District 189","31330","3188","Darrington School District","Darrington Sr High School","Reading","12",,,,,,,,"12.8","Yes","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","Yes","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required"
"32801","Educational Service District 101","22207","2668","Davenport School District","Davenport Elementary","Math","-3.7",,,,,,,,"-9.3","No","N<Required","N/A","N/A","N<Required","No","No","N/A","No","43.5",,,,,,,,"41.4","-9.4",,,,,,,,"-20.2","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N/A","N/A","N<Required","No","No","N/A","No"
"32801","Educational Service District 101","22207","2668","Davenport School District","Davenport Elementary","Reading","-9.7",,,,,,,,"-11.9","No","N<Required","N/A","N/A","N<Required","No","No","N/A","No","64.3",,,,,,,,"57.8","-8.5",,,,,,,,"-7","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N/A","N/A","N<Required","No","No","N/A","No"
"4801","North Central Educational Service District 171","4069","2265","Stehekin School District","Stehekin Elementary","Reading",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A"
"32801","Educational Service District 101","22207","3173","Davenport School District","Davenport Senior High School","Math","14.1",,,,,,,,"9.9","Yes","N<Required","N/A","N/A","N<Required","Yes","N<Required","N/A","Yes",,"33.3",,,,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,"Yes","N<Required","N/A","N/A","N<Required","Yes","N<Required","N/A","Yes"
"32801","Educational Service District 101","22207","3173","Davenport School District","Davenport Senior High School","Reading","-5.9",,,,,,,,"-3.6","No","N<Required","N/A","N/A","N<Required","No","N<Required","N/A","No","65.9","66.7",,,,,,,"54.7","-16.1",,,,,,,,"1.5","false","false",,,,,,,"false","true",,,,,,,,"true","No","N<Required","N/A","N/A","N<Required","No","N<Required","N/A","No"
"11801","Educational Service District 123","7002","2830","Dayton School District","Dayton Elementary School","Math","23.5",,,,,,,,"17.6","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"11801","Educational Service District 123","7002","2830","Dayton School District","Dayton Elementary School","Reading","4.7",,,,,,,,"5","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"11801","Educational Service District 123","7002","2302","Dayton School District","Dayton High School","Math","11.3",,,,,,,,"6","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"11801","Educational Service District 123","7002","2302","Dayton School District","Dayton High School","Reading","-2.3",,,,,,,,"-11.9","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","No","89.2",,,,,,,,"72.7","-216.2",,,,,,,,"-93.7","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","No"
"32801","Educational Service District 101","32414","2173","Deer Park School District","Arcadia Elementary","Math","16.4",,,,,"15.7","8.5",,"13.1","Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N/A","Yes"
"32801","Educational Service District 101","32414","2173","Deer Park School District","Arcadia Elementary","Reading","-3.4",,,,,"-2.7","-13",,"-5.3","No","N<Required","N<Required","N<Required","N<Required","No","No","N/A","No","65.4",,,,,"65.2","34.8",,"59.4","31.8",,,,,"33.1","25.6",,"29.3","true",,,,,"true","true",,"true","true",,,,,"true","true",,"true","Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N/A","Yes"
"32801","Educational Service District 101","32414","4123","Deer Park School District","Deer Park High School","Math","11.2",,,,,"13","-9.4",,"7","Yes","N<Required","N/A","N<Required","N<Required","Yes","No","N/A","Yes",,,,,,,,,,,,,,,,"34.3",,,,,,,,,"true",,,,,,,,,"true",,,"Yes","N<Required","N/A","N<Required","N<Required","Yes","No","N/A","Yes"
"32801","Educational Service District 101","32414","4123","Deer Park School District","Deer Park High School","Reading","1.8",,,,,"2.1","-24.8",,"-0.1","Yes","N<Required","N/A","N<Required","N<Required","Yes","No","N/A","No",,,,,,,"38.9",,"73.4",,,,,,,"6.5",,"12.2",,,,,,,"false",,"true",,,,,,,"true",,"true","Yes","N<Required","N/A","N<Required","N<Required","Yes","No","N/A","Yes"
"32801","Educational Service District 101","32414","1852","Deer Park School District","Deer Park Home Link Program","Math","-8.1",,,,,,,,"-5.2","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","19.9",,,,,,,,"18.4","18.1",,,,,,,,"13.2","true",,,,,,,,"true","true",,,,,,,,"true","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No"
"32801","Educational Service District 101","32414","1852","Deer Park School District","Deer Park Home Link Program","Reading","-1.4",,,,,,,,"4.5","No","N<Required","N<Required","N<Required","N<Required","Yes","N/A","N/A","Yes","49",,,,,,,,,"38",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N/A","N/A","Yes"
"32801","Educational Service District 101","32414","3261","Deer Park School District","Deer Park Middle School","Math","7.2",,,,,,,,"2.1","Yes","N<Required","N/A","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N/A","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"32801","Educational Service District 101","32414","3261","Deer Park School District","Deer Park Middle School","Reading","-10.1",,,,,,"-46.3",,"-15.3","No","N<Required","N/A","N<Required","N<Required","No","No","N<Required","No","72.7",,,,,,"25.4",,"66.4","-34",,,,,,"-10.4",,"-34","false",,,,,,"false",,"false","true",,,,,,"true",,"true","No","N<Required","N/A","N<Required","N<Required","No","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27343","4548","Dieringer School District","Dieringer Heights Elementary","Math","23.6",,,,,"27.2","20.7",,"13.3","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","27343","4548","Dieringer School District","Dieringer Heights Elementary","Reading","1.3",,,,,"2.1","-7.8",,"-9","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No",,,,,,,"52.8",,,,,,,,,"-10.1",,,,,,,,,"false",,"false",,,,,,,"true",,"true","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27343","3683","Dieringer School District","Lake Tapps Elementary","Math","34.2",,,,,"37.4","31",,"36.4","Yes","N/A","N<Required","N/A","N<Required","Yes","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,"true","Yes","N/A","N<Required","N/A","N<Required","Yes","N<Required","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","27343","3683","Dieringer School District","Lake Tapps Elementary","Reading","9.2",,,,,"9.8","9.1",,"11.9","Yes","N/A","N<Required","N/A","N<Required","Yes","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,"true","Yes","N/A","N<Required","N/A","N<Required","Yes","N<Required","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","27343","4416","Dieringer School District","North Tapps Middle School","Math","19.6",,,,,,,,"19.9","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","27343","4416","Dieringer School District","North Tapps Middle School","Reading","10.9",,,,,,,,"11.3","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"11801","Educational Service District 123","36101","2278","Dixie School District","Dixie Elementary School","Math",,,,,,,,,,"N<Required","N/A","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required"
"11801","Educational Service District 123","36101","2278","Dixie School District","Dixie Elementary School","Reading",,,,,,,,,,"N<Required","N/A","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required"
"32801","Educational Service District 101","32361","1712","East Valley School District (Spokane)","Continuous Curriculum School","Math",,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"32801","Educational Service District 101","32361","1712","East Valley School District (Spokane)","Continuous Curriculum School","Reading","8.8",,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"32801","Educational Service District 101","32361","4097","East Valley School District (Spokane)","East Farms School","Math","10.1",,,,,,,,"10.1","Yes","N<Required","N/A","N/A","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N/A","N/A","N<Required","Yes","No","N<Required","Yes"
"32801","Educational Service District 101","32361","4097","East Valley School District (Spokane)","East Farms School","Reading","-11.4",,,,,,,,"-11.8","No","N<Required","N/A","N/A","N<Required","No","No","N<Required","No","66.7",,,,,,,,"58.2","-13.8",,,,,,,,"-4.7","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N/A","N/A","N<Required","No","Yes","N<Required","No"
"32801","Educational Service District 101","32361","3695","East Valley School District (Spokane)","East Valley Enrichment Center","Math","-1.5",,,,,"3",,,"-7","No","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","No","38.3",,,,,,,,"34.6","15.9",,,,,,,,"8.8","true",,,,,,,,"false","true",,,,,,,,"true","Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","No"
"32801","Educational Service District 101","32361","3695","East Valley School District (Spokane)","East Valley Enrichment Center","Reading","-10.4",,,,,"-6.3","-37.2",,"-15","No","N<Required","N<Required","N<Required","No","No","No","N<Required","No","60.3",,,,,"62.1","15.5",,"56.2","8.7",,,,,"13.3","13.5",,"0.3","false",,,,,"true","true",,"false","true",,,,,"true","true",,"true","No","N<Required","N<Required","N<Required","No","Yes","Yes","N<Required","No"
"32801","Educational Service District 101","32361","3360","East Valley School District (Spokane)","East Valley High School","Math","3.9",,,,"16.9","7.7",,,"-4.3","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No",,"40",,,,,,,"32.6",,,,,,,,,"20.7",,"false",,,,,,,"true",,"true",,,"true",,,,"true","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No"
"32801","Educational Service District 101","32361","3360","East Valley School District (Spokane)","East Valley High School","Reading","-0.2",,,,"10","0.2","-37.4",,"-3.9","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No","80.5","100",,,,,"44.1",,"76.2","2.1",,,,,,"-31.9",,"-13.2","false","false",,,,,"false",,"false","true","true",,,"true",,"true",,"true","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No"
"32801","Educational Service District 101","32361","4112","East Valley School District (Spokane)","Mountain View Middle School","Math","-0.3",,,,,,,,"1.4","No","N<Required","N<Required","N/A","N<Required","Yes","Yes","N<Required","Yes","49.9",,,,,,,,,"-5.5",,,,,,,,,"false",,,,,,,,,"true",,,,,,,,,"No","N<Required","N<Required","N/A","N<Required","Yes","Yes","N<Required","Yes"
"32801","Educational Service District 101","32361","4112","East Valley School District (Spokane)","Mountain View Middle School","Reading","-11.7",,,,,,,,"-10.3","No","N<Required","N<Required","N/A","N<Required","No","No","N<Required","No","64.8",,,,,,,,"53.7","-14.7",,,,,,,,"2.1","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","N/A","N<Required","No","Yes","N<Required","No"
"32801","Educational Service District 101","32361","2955","East Valley School District (Spokane)","Otis Orchards School","Math","39.3",,,,,,,,"39.1","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"32801","Educational Service District 101","32361","2955","East Valley School District (Spokane)","Otis Orchards School","Reading","0.3",,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","No"
"32801","Educational Service District 101","32361","4211","East Valley School District (Spokane)","Skyview Elementary","Math","35.7",,,,,,,,"41.8","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"32801","Educational Service District 101","32361","4211","East Valley School District (Spokane)","Skyview Elementary","Reading","2.4",,,,,,,,"2.5","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"32801","Educational Service District 101","32361","2653","East Valley School District (Spokane)","Trent School","Math","-0.6",,,,,,,,"-0.2","No","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","No","50.5",,,,,,,,"47.6","-12.1",,,,,,,,"-7.3","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","No"
