EsdCode,EsdName,DistrictCode,SchoolCode,DistrictName,SchoolName,Subject,IndexAll,IndexAmericanIndian,IndexAsian,IndexBlack,IndexHispanic,IndexWhite,IndexPacificIslander,IndexTwoOrMoreRaces,IndexSpecialEd,IndexLtdEnglish,IndexLowIncome,MetTargetAll,MetTargetAmericanIndian,MetTargetAsian,MetTargetBlack,MetTargetHispanic,MetTargetWhite,MetTargetPacificIslander,MetTargetTwoOrMoreRaces,MetTargetSpecialEd,MetTargetLtdEnglish,MetTargetLowIncome
34801,Educational Service District 113,23309,3241,Shelton School District,Shelton High School,Reading,-80.3,,,,-69.7,-77.8,,-85.1,,,-84.7,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17412,3674,Shoreline School District,Albert Einstein Middle School,Math,-35.4,0,-14,,-45.3,-27.7,-27.4,-30.6,-70.1,-55,-53.5,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17412,3674,Shoreline School District,Albert Einstein Middle School,Reading,-22.6,0,-6.3,,-24.6,-18,-2.4,-15.4,-58,-46.2,-34.7,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17412,2990,Shoreline School District,Briarcrest Elementary,Math,-18.6,,-0.6,,,-6.6,,0,-27.8,,-25.3,No,N<Required,No,No,No,No,N/A,N/A,N<Required,No,No
17801,Puget Sound Educational Service District 121,17412,2990,Shoreline School District,Briarcrest Elementary,Reading,-13.3,,,,,-2.6,,0,-27.8,,-22.2,No,N<Required,Yes,No,No,No,N/A,N/A,N<Required,No,No
17801,Puget Sound Educational Service District 121,17412,3230,Shoreline School District,Brookside Elementary,Math,-11.7,-50,-0.7,-28.5,-2.6,-6.1,,,,-43.5,-17.9,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17412,3230,Shoreline School District,Brookside Elementary,Reading,-11.8,-50,-0.7,-28.5,-2.6,-6.9,,,,-65.7,-17.5,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17412,1942,Shoreline School District,Cascade K-8 Community School,Math,,,0,-25,-18,,,-42.8,-55.5,,-27.3,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17412,1942,Shoreline School District,Cascade K-8 Community School,Reading,,,0,-75,-9,,,0,0,,0,Yes,N/A,N<Required,N<Required,N<Required,Yes,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17412,3104,Shoreline School District,Echo Lake Elementary School,Math,-20.5,0,,-8.9,-23.4,-10.6,,0,-66.8,-19.4,-24,No,N<Required,No,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17412,3104,Shoreline School District,Echo Lake Elementary School,Reading,-16.6,-50,,-8.1,-13,-8.3,-66.6,0,-50.5,-44.3,-18.5,No,N<Required,No,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17412,1667,Shoreline School District,Handicapped Contractual Services,Math,,,,,,,,,,,,N<Required,N/A,N<Required,N<Required,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,17412,1667,Shoreline School District,Handicapped Contractual Services,Reading,,,,,,,,,,,,N<Required,N/A,N<Required,N<Required,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,17412,3231,Shoreline School District,Highland Terrace Elementary,Math,-12.3,0,0,0,-9,-7.5,,-13.6,,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N/A,No
17801,Puget Sound Educational Service District 121,17412,3231,Shoreline School District,Highland Terrace Elementary,Reading,-12.8,-25,0,-9,-6.2,-10.3,,0,,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N/A,No
17801,Puget Sound Educational Service District 121,17412,1771,Shoreline School District,Home Education Exchange,Math,,0,,-50,,,,0,,,-20,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,17412,1771,Shoreline School District,Home Education Exchange,Reading,,0,,-50,-14.2,,,0,,,0,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,17412,3387,Shoreline School District,Kellogg Middle School,Math,-26.3,0,-10.1,,-25,-20.5,,-14.3,-65.5,-58.5,-42,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17412,3387,Shoreline School District,Kellogg Middle School,Reading,-23.7,,-8.2,,-18.4,-18.6,-50,-10.1,-65.2,-69.2,-37.4,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No
32801,Educational Service District 101,32081,4286,Spokane School District,Sacred Heart Hospital,Math,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17801,Puget Sound Educational Service District 121,17412,2185,Shoreline School District,Lake Forest Park Elementary,Math,-13.4,0,0,-14.1,,-6.1,0,-3.3,,-20.5,-20.1,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17412,2185,Shoreline School District,Lake Forest Park Elementary,Reading,-13.1,,0,-10.9,,-4.6,0,-3.3,,-14.7,-21.8,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17412,3527,Shoreline School District,Melvin G Syre Elementary,Math,-10.3,-66.6,0,-10.7,-3.1,-6.5,,,,-50,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17412,3527,Shoreline School District,Melvin G Syre Elementary,Reading,-5.7,-33.3,0,0,-3.1,,,,,-50,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17412,3958,Shoreline School District,Meridian Park Elementary School,Math,-18.9,0,-0.7,-22.3,,-4.7,,,-42.5,,-24.9,No,N<Required,No,N<Required,No,No,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17412,3958,Shoreline School District,Meridian Park Elementary School,Reading,-13.3,0,-0.1,-16,,-1.7,,,-25.7,,-20.5,No,N<Required,No,N<Required,No,No,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17412,3489,Shoreline School District,Parkwood Elementary,Math,-14.4,0,,-7.4,,,0,0,,,-19.4,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17412,3489,Shoreline School District,Parkwood Elementary,Reading,-15.7,0,,-22.6,,,0,-3,,,-22.1,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17412,2703,Shoreline School District,Ridgecrest Elementary,Math,-18,0,,-12.4,,-7.6,,,,-14,-31.5,No,N<Required,No,N<Required,No,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17412,2703,Shoreline School District,Ridgecrest Elementary,Reading,-13.6,0,,-3.4,,-5.2,,,,0,-21.6,No,N<Required,No,N<Required,No,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17412,3343,Shoreline School District,Shorecrest High School,Math,-65.3,,-38.2,-71.7,-76,-61.4,,-49.2,-86.3,,-72.3,No,N/A,No,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17412,3343,Shoreline School District,Shorecrest High School,Reading,-46.4,,-32.8,-34.8,-34.6,-43.4,0,-34.8,-78.5,-45.4,-50,No,N/A,No,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17412,3921,Shoreline School District,Shorewood High School,Math,-68,,-48,-72.8,-73.1,-64.3,,-59.2,,-55.9,-68.1,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17412,3921,Shoreline School District,Shorewood High School,Reading,-62.6,,-46.4,-66.9,-63.8,-56.5,,-59.2,-74.6,-55.9,-57.8,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,N<Required,No
6801,Educational Service District 112,30002,3405,Skamania School District,Skamania Elementary,Math,,,,,-50,,,-50,-70.9,,,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No
6801,Educational Service District 112,30002,3405,Skamania School District,Skamania Elementary,Reading,,,,,-50,,,0,-70.9,,,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No
32801,Educational Service District 101,32356,5278,Skills Centers,Spokane Valley Tech,Math,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32801,Educational Service District 101,32356,5278,Skills Centers,Spokane Valley Tech,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39801,Educational Service District 105,39007,4020,Skills Centers,Yakima Valley Technical Skills Center,Math,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17801,Puget Sound Educational Service District 121,17404,2512,Skykomish School District,Skykomish Elementary School,Math,-77.6,,,,,-81.8,,,,,-75.8,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,17404,2512,Skykomish School District,Skykomish Elementary School,Reading,-55.3,,,,,-55.4,,,,,-51.6,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,17404,2513,Skykomish School District,Skykomish High School,Math,0,,,,,0,,,,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N<Required
17801,Puget Sound Educational Service District 121,17404,2513,Skykomish School District,Skykomish High School,Reading,0,,,,,0,,,,,0,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N<Required
29801,Northwest Educational Service District 189,31201,4265,Snohomish School District,AIM High School,Math,-84.4,,,,,-76.8,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31201,4265,Snohomish School District,AIM High School,Reading,-37.2,,,,,-18.8,,-24.5,,,-13.5,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31201,4366,Snohomish School District,Cascade View Elementary,Math,-44.9,,-11.9,0,-39.4,,,-17,-49.5,-50,-51.8,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31201,4366,Snohomish School District,Cascade View Elementary,Reading,-37.7,,-44.2,,-16,,,0,-46.1,-50,-43.6,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31201,3305,Snohomish School District,Cathcart Elementary,Math,-30.8,,-57.1,0,,,,0,,-85.7,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31201,3305,Snohomish School District,Cathcart Elementary,Reading,-32.6,-50,-1.3,0,,,,-40,,,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31201,4395,Snohomish School District,Centennial Middle School,Math,-60.1,-64.9,-31.9,-2.4,-67.7,-57.1,0,-46.3,-79.1,,-67.9,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31201,4395,Snohomish School District,Centennial Middle School,Reading,-51.6,-32.7,-17.5,-75,-58.2,-48.7,0,-37.4,-79.2,,-60.9,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31201,4241,Snohomish School District,Dutch Hill Elementary,Math,-28.9,-66.6,0,,-8.5,,,-8.1,,,-35,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31201,4241,Snohomish School District,Dutch Hill Elementary,Reading,-21.1,-66.6,0,,-4.8,,,-4.9,,,-24.8,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31201,3005,Snohomish School District,Emerson Elementary,Math,-43.9,0,0,,,-35,,-18,,,-57.4,No,N<Required,N<Required,N/A,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31201,3005,Snohomish School District,Emerson Elementary,Reading,-39.9,0,0,,,-33.6,,-18,,-85.4,-50.5,No,N<Required,N<Required,N/A,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31201,5128,Snohomish School District,Glacier Peak High School,Math,-82.5,,-80.1,-29.8,-71.2,-82,,-76.6,-84.2,,-68.2,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31201,5128,Snohomish School District,Glacier Peak High School,Reading,-82.2,,-80.1,-19.5,-76.4,-81.6,,-76.6,-79.2,,-68.2,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31201,3981,Snohomish School District,High School Re Entry,Math,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29801,Northwest Educational Service District 189,31201,3981,Snohomish School District,High School Re Entry,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29801,Northwest Educational Service District 189,31201,5100,Snohomish School District,Little Cedars Elementary School,Math,-29.2,-50,,-1.6,,-29.3,,,,-40.4,,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31201,5100,Snohomish School District,Little Cedars Elementary School,Reading,-25.6,-50,,0,,-25,,,,-53.7,,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31201,2073,Snohomish School District,Machias Elementary,Math,-35.6,,-20,0,-2.3,,,-24.2,,,-38,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31201,2073,Snohomish School District,Machias Elementary,Reading,-32.8,,-20,0,0,,,-24.2,,,-36.7,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31201,1904,Snohomish School District,Parent Partnerhip,Math,,,,,,,,,-50,,-40,No,N/A,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31201,1904,Snohomish School District,Parent Partnerhip,Reading,,,,,0,,,,-50,,-50,No,N/A,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31201,3561,Snohomish School District,Riverview Elementary,Math,-42.6,,,0,,-36.6,,-14.2,,,-48,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31201,3561,Snohomish School District,Riverview Elementary,Reading,-37.6,0,-25,0,,-32.7,,0,,-51.2,-47.7,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31201,4184,Snohomish School District,Seattle Hill Elementary,Math,-36.5,0,,-27.4,,-31.6,,-12.9,,,-46.4,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
29801,Northwest Educational Service District 189,31201,4184,Snohomish School District,Seattle Hill Elementary,Reading,-31.4,0,,-27.4,,-25.3,,-6.1,,,-45.6,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
29801,Northwest Educational Service District 189,31201,1730,Snohomish School District,Snohomish Center,Math,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31201,1730,Snohomish School District,Snohomish Center,Reading,-60,,,,,-50,,,-60,,0,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31201,2428,Snohomish School District,Snohomish High School,Math,,,,,-88.2,,,-81.8,,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31201,2428,Snohomish School District,Snohomish High School,Reading,,,,,-88.2,,,-81.8,,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31201,4383,Snohomish School District,Totem Falls,Math,-16.9,0,0,,-10,,,-28.5,,0,-20.2,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,No,N<Required,N<Required
29801,Northwest Educational Service District 189,31201,4383,Snohomish School District,Totem Falls,Reading,-12.8,0,0,,-12.8,,,-29.9,,,-26.9,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,No,N<Required,N<Required
29801,Northwest Educational Service District 189,31201,4145,Snohomish School District,Valley View Middle School,Math,-45.7,0,,0,,,,,-71.5,-65.2,,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31201,4145,Snohomish School District,Valley View Middle School,Reading,-39.5,0,,-12.2,,,,,-71.6,-65.2,,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17410,5015,Snoqualmie Valley School District,Cascade View Elementary School,Math,-27.7,,-3,-50,-20.9,-25,,-24,-55.9,-56.8,-24,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17410,5015,Snoqualmie Valley School District,Cascade View Elementary School,Reading,-20.5,,-6.9,0,-10.4,-18.2,,-5.9,-54.7,,-16.4,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17410,4397,Snoqualmie Valley School District,Chief Kanim Middle School,Math,-23.5,,0,,,-23.2,0,-0.4,-55.4,-66.6,-32.6,No,N<Required,Yes,N<Required,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17410,4397,Snoqualmie Valley School District,Chief Kanim Middle School,Reading,-17.4,-66.6,,,,-17.1,0,0,-50,0,-10.4,No,N<Required,Yes,N<Required,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17410,4308,Snoqualmie Valley School District,Edwin R Opstad Elementary,Math,-26.9,,,-50,-20.5,-22.3,,-2.7,,-50,-45.1,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17410,4308,Snoqualmie Valley School District,Edwin R Opstad Elementary,Reading,-21.3,,,0,-18.3,-17.4,,-2.7,,-50,-25.2,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17410,2222,Snoqualmie Valley School District,Fall City Elementary,Math,-14.7,,0,-50,-0.8,-14,0,0,,-49.7,,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17410,2222,Snoqualmie Valley School District,Fall City Elementary,Reading,-10.9,,0,0,-14.7,-9.8,0,0,,-49.7,,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17410,2850,Snoqualmie Valley School District,Mount Si High School,Math,,,,,,,,,,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
